IBGE;NU_IDENTIFICADOR;Q_completo;q40_3;q40_8;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;estado;DataCenso;DataCenso_2019;q40_2_rec;Idade;Faixas_etarias;d_40_8;d_40_11;d_40_8bin1;d_40_8bin2;d_40_8bin3;d_40_10bin1;d_40_10bin2;d_40_10bin3;d_40_10bin4;d_40_10bin5;d_40_11bin1;d_40_11bin2;d_40_11bin3;d_40_11bin4;d_40_8bin1_sum;d_40_8bin2_sum;d_40_8bin3_sum;d_40_10bin1_sum;d_40_10bin2_sum;d_40_10bin3_sum;d_40_10bin4_sum;d_40_10bin5_sum;d_40_11bin1_sum;d_40_11bin2_sum;d_40_11bin3_sum;d_40_11bin4_sum;nu_trabalhadores;filter_$
330330;3303303502123; ;1;257;274;363;218;272;02/12/2013;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;4/11/1971;48;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;274;363;218;272;23/03/2012;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;2/14/1974;45;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;237;363;218;272;05/06/2014;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;10/6/1971;47;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;258;282;363;218;272;07/11/2016;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;4/23/1973;46;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;237;363;218;20;04/07/2006;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;7/19/1971;48;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;237;363;218;272;09/04/2018;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;5/12/1972;47;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;282;363;218;272;14/08/2014;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;10/21/1971;47;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;253;239;363;220;263;01/06/2018;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;4/20/1964;55;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;255;238;363;216;263;18/10/2010;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;9/11/1975;43;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;258;237;363;218;20;02/07/2014;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;5/20/1978;41;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;278;363;218;272;04/09/2017;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;5/14/1980;39;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;282;363;218;272;07/08/2015;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;7/10/1982;37;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;258;274;363;218;272;18/10/2016;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;3/20/1983;36;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;258;274;363;218;272;02/09/2014;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;2/14/1974;45;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;253;239;363;220;263;17/06/2015;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;3/7/1978;41;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;258;274;363;218;272;13/05/2016;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;2/8/1984;35;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;2;258;282;363;218;272;04/07/2016;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;9/18/1972;46;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;258;273;363;21;20;04/12/2009;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;8/18/1985;34;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;258;274;363;218;272;03/04/2018;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;12/4/1987;31;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;255;238;363;216;263;13/05/2009;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;12/20/1984;34;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;233;363;218;272;04/07/2006;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;6/3/1980;39;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;233;363;218;272;02/02/2015;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;8/25/1992;27;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;258;274;363;218;272;06/04/2015;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;10/11/1983;35;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;258;282;363;218;272;08/07/2016;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;2/24/1981;38;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;258;237;363;218;272;02/12/2013;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;12/25/1986;32;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;237;363;218;18;03/07/2014;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;7/18/1986;33;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;2;257;282;363;218;272;07/03/2018;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;5/19/1989;30;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;233;363;218;272;02/02/2015;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;5/28/1989;30;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;2;257;233;363;218;272;04/09/2017;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;8/13/1980;39;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;237;363;218;272;06/04/2017;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;9/27/1991;27;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;255;238;363;216;263;12/06/2017;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;5/24/1996;23;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;254;238;363;216;263;01/07/2014;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;3/14/1992;27;1;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;237;363;218;272;12/09/2016;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;9/12/1993;25;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;255;238;363;220;263;01/02/2018;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;12/11/1993;25;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;255;238;363;216;263;12/06/2017;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;12/15/1997;21;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;256;238;363;216;263;13/03/2017;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;10/10/1997;21;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;2;253;239;363;220;263;01/03/2010;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;7/23/1945;74;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;237;363;216;272;01/11/2016;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;5/27/1973;46;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;2;257;278;363;218;18;01/09/2015;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;10/19/1955;63;5;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;273;363;218;272;13/04/2017;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;10/7/1957;61;5;2;4; ; ;1; ;1; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;233;363;218;272;03/04/2017;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;9/9/1961;57;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;2;257;233;363;218;18;02/01/2013;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;9/26/1962;56;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;2;257;233;363;218;272;03/10/2011;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;12/11/1961;57;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;274;363;218;20;27/05/2009;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;1/17/1967;52;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;255;238;363;216;272;01/10/2010;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;6/20/1964;55;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;2;257;240;363;218;272;01/04/2016;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;6/8/1964;55;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;233;363;218;20;04/02/1999;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;11/3/1962;56;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;255;238;363;216;263;01/10/2013;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;1/4/1966;53;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;282;363;218;272;03/10/2006;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;5/23/1976;43;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;237;363;254;272;03/11/2015;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;5/18/1967;52;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502123; ;1;257;278;363;218;272;05/06/2014;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;9/27/1967;51;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;8;45;0;2;0;1;8;0;0;0;58;58;0
330330;3303303502317; ;1;258;275;265;21;272;25/03/2009;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;10/10/1968;50;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;1;1;1;0;0;0;0;0;0;0;2;2;0
330330;3303303502317; ;1;255;238;265;254;272;04/03/2017;3303302;33;3;Niterói;487562;487562;0;Grande;134,074;2;31.08.2019;8/31/2019;2/13/1964;55;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;1;1;1;0;0;0;0;0;0;0;2;2;0
330340;3303403500567; ;1;257;274;363;218;272;01/04/2015;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;1/30/1963;56;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;256;238;139;254;272;01/03/2017;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;4/8/1970;49;3;1;2; ;1; ; ; ; ; ; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;237;142;254;20;01/01/2013;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;12/7/1971;47;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;2;255;239;363;254;391;01/02/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;6/26/1972;47;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;274;139;218;272;01/03/2017;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;8/27/1993;26;1;2;2; ; ;1; ; ; ; ;1; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;273;139;218;18;01/05/2016;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;6/1/1974;45;3;2;2; ; ;1; ;1; ; ; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;237;139;216;272;01/05/2016;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;2/2/1979;40;2;2;2; ; ;1; ; ; ; ; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;235;139;216;272;01/01/2013;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;9/2/1984;34;2;2;2; ; ;1; ; ; ; ; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;278;363;218;272;01/04/2015;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;5/22/1973;46;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;273;139;218;272;01/03/2017;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;3/18/1978;41;3;2;2; ; ;1; ;1; ; ; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;275;139;218;18;01/03/2017;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;5/22/2003;16;1;2;2; ; ;1;1; ; ; ; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;275;363;218;18;01/02/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;12/19/1978;40;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;278;363;218;18;01/02/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;4/23/1985;34;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;232;139;218;18;01/03/2017;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;10/7/1991;27;1;2;2; ; ;1; ; ; ;1; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;275;139;218;18;01/03/2017;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;10/18/1991;27;1;2;2; ; ;1;1; ; ; ; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;274;363;218;18;01/02/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;4/12/1993;26;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;278;363;218;272;01/02/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;8/9/1990;29;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;255;238;139;254;272;01/03/2017;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;5/2/1991;28;1;1;2; ;1; ; ; ; ; ; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;252;239;363;220;263;01/02/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;9/26/1965;53;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;274;139;218;272;01/03/2017;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;9/1/1993;25;1;2;2; ; ;1; ; ; ; ;1; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;255;238;363;349;391;01/06/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;8/11/1999;20;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;255;239;363;254;272;01/02/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;10/28/1950;68;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;252;239;139;220;20;01/01/2013;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;8/23/1946;73;5;0;2;1; ; ; ; ; ; ; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;257;275;139;218;272;01/01/2013;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;1/10/1962;57;4;2;2; ; ;1;1; ; ; ; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;1;258;237;363;21;20;01/01/2013;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;8/10/1966;53;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403500567; ;2;255;238;139;254;20;01/03/2013;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;9/25/1967;51;4;1;2; ;1; ; ; ; ; ; ; ;1; ; ;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330340;3303403501055; ;1;255;233;139;218;272;23/10/2012;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;1/17/1967;52;4;1;2; ;1; ; ; ; ; ; ; ;1; ; ;1;5;4;1;0;0;0;1;0;4;0;6;10;0
330340;3303403501055; ;1;255;237;293;21;20;06/05/1979;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;8/14/1940;79;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;4;1;0;0;0;1;0;4;0;6;10;0
330340;3303403501055; ;1;255;239;363;254;263;02/05/2018;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;4/7/1970;49;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;4;1;0;0;0;1;0;4;0;6;10;0
330340;3303403501055; ;1;257;275;139;218;272;18/05/2017;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;10/21/1977;41;3;2;2; ; ;1;1; ; ; ; ; ;1; ; ;1;5;4;1;0;0;0;1;0;4;0;6;10;0
330340;3303403501055; ;2;253;238;363;254;263;16/02/2016;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;2/2/1978;41;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;1;5;4;1;0;0;0;1;0;4;0;6;10;0
330340;3303403501055; ;1;257;278;139;218;272;01/02/2012;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;7/15/1978;41;3;2;2; ; ;1; ; ; ; ; ; ;1; ; ;1;5;4;1;0;0;0;1;0;4;0;6;10;0
330340;3303403501055; ;1;255;238;363;254;20;11/02/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;11/22/1988;30;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;4;1;0;0;0;1;0;4;0;6;10;0
330340;3303403501055; ;1;257;237;139;218;272;15/09/2016;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;8/9/1993;26;1;2;2; ; ;1; ; ; ; ; ; ;1; ; ;1;5;4;1;0;0;0;1;0;4;0;6;10;0
330340;3303403501055; ;1;257;274;363;218;20;20/02/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;3/7/1987;32;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;1;5;4;1;0;0;0;1;0;4;0;6;10;0
330340;3303403501055; ;1;255;239;363;254;263;03/04/2006;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;2/16/1958;61;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;1;5;4;1;0;0;0;1;0;4;0;6;10;0
330340;3303403501955; ;1;253;239;363;220;20;01/07/2017;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;10/8/1967;51;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;7;8;1;2;0;0;0;0;4;0;15;19;0
330340;3303403501955; ;1;257;275;363;218;272;05/03/2018;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;5/3/1971;48;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;7;8;1;2;0;0;0;0;4;0;15;19;0
330340;3303403501955; ;1;255;239;142;254;20;01/09/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;10/23/1958;60;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;7;8;1;2;0;0;0;0;4;0;15;19;0
330340;3303403501955; ;1;255;238;139;217;272;01/08/2017;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;8/17/1982;37;2;1;2; ;1; ; ; ; ; ; ; ;1; ; ;4;7;8;1;2;0;0;0;0;4;0;15;19;0
330340;3303403501955; ;1;257;237;363;218;272;02/05/2011;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;2/1/1983;36;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;7;8;1;2;0;0;0;0;4;0;15;19;0
