IBGE;NU_IDENTIFICADOR;co_seq_dirigente;q62_2;q62_3;q62_8;q62_9;q62_10;q62_11;q62_12;q62_13;q62_14;q62_15;q62_16;DataCenso;DataCenso_2020;q62_2_rec;Idade;Faixas_etarias;d62_8;d62_8bin1;d62_8bin2;d62_8bin3;d62_9;d62_9bin1;d62_9bin2;d62_9bin3;d62_9bin4;d62_9bin5;d62_10;d62_10bin1;d62_10bin2;d62_10bin3;d62_10bin4;missing_atividade;d62_14_1bin_Gestão;d62_14_1bin_PAEFI;d62_14_1bin_MSE;d62_14_1bin_ABORDAGEM;d62_14_1bin_PSE_PCDI;d62_14_1bin_Beneficios;d62_14_1bin_CADASTRAMENTO;d62_14_1bin_Outros;d62_15_2bin_Gestão;d62_15_2bin_PAEFI;d62_15_2bin_MSE;d62_15_2bin_ABORDAGEM;d62_15_2bin_PSE_PCDI;d62_15_2bin_Beneficios;d62_15_2bin_CADASTRAMENTO;d62_15_2bin_Outros;d62_16_3bin_Gestão;d62_16_3bin_PAEFI;d62_16_3bin_MSE;d62_16_3bin_ABORDAGEM;d62_16_3bin_PSE_PCDI;d62_16_3bin_Beneficios;d62_16_3bin_CADASTRAMENTO;d62_16_3bin_Outros;q62_9_velha;nu_trabalhador;d62_8bin1_sum;d62_8bin2_sum;d62_8bin3_sum;d62_9bin1_sum;d62_9bin2_sum;d62_9bin3_sum;d62_9bin4_sum;d62_9bin5_sum;d62_10bin1_sum;d62_10bin2_sum;d62_10bin3_sum;d62_10bin4_sum;nu_trabalhadores
230610;12306100776;1674872;13/nov/85;Masculino;Superior Completo;Advogada(o);Outro vínculo não permanente;Técnico(a) de nível superior;De 21 a 30 horas semanais;14/jun/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12720067200,00;34;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;232;7;#NULO!;3,00;4,00;#NULO!;1,00;#NULO!;1,00;1,00;1,00;#NULO!;#NULO!;6,00;7
230610;12306100776;1414328;14/fev/91;Masculino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;08/jan/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;12885868800,00;29;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;274;7;#NULO!;3,00;4,00;#NULO!;1,00;#NULO!;1,00;1,00;1,00;#NULO!;#NULO!;6,00;7
230610;12306100776;1324846;27/mai/92;Feminino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;08/jan/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;12926304000,00;28;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;273;7;#NULO!;3,00;4,00;#NULO!;1,00;#NULO!;1,00;1,00;1,00;#NULO!;#NULO!;6,00;7
230625;12306250587;1174665;13/fev/81;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatutário(a);Coordenador(a);De 21 a 30 horas semanais;03/jul/17;Atividades de gestão (administrativo);Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Outros;31.08.2020;31/ago/20;12570249600,00;39;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;273;11;2,00;3,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;3,00;#NULO!;#NULO!;8,00;11
230625;12306250587;1467946;16/abr/81;Feminino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;16/out/18;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;12575606400,00;39;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;274;11;2,00;3,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;3,00;#NULO!;#NULO!;8,00;11
230625;12306250587;1652120;17/jan/89;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 21 a 30 horas semanais;21/mai/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;31.08.2020;31/ago/20;12820377600,00;31;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;273;11;2,00;3,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;3,00;#NULO!;#NULO!;8,00;11
230625;12306250587;1310667;21/nov/92;Feminino;Superior Completo;Advogada(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 11 a 20 horas semanais;29/mai/17;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;31.08.2020;31/ago/20;12941683200,00;27;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;232;11;2,00;3,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;3,00;#NULO!;#NULO!;8,00;11
230625;12306250587;832821;22/set/93;Feminino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;20/ago/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;31.08.2020;31/ago/20;12968035200,00;26;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;273;11;2,00;3,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;3,00;#NULO!;#NULO!;8,00;11
230625;12306250587;1654108;26/jul/95;Masculino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;24/jul/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço Especializado em Abordagem Social;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;31.08.2020;31/ago/20;13026096000,00;25;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;274;11;2,00;3,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;3,00;#NULO!;#NULO!;8,00;11
230630;23063094596;1457335;23/jan/93;Masculino;Superior Completo;Pedagoga(o);Comissionada(o);Coordenador(a);De 41 a 44 horas semanais;09/out/18;Atividades de gestão (administrativo);Outros;#NULO!;31.08.2020;31/ago/20;12947126400,00;27;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Pedagogo;Pedagogo;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;275;11;#NULO!;5,00;6,00;1,00;2,00;#NULO!;1,00;1,00;5,00;#NULO!;1,00;5,00;11
230630;23063094596;325911;17/out/81;Feminino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;13/mar/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço Especializado em Abordagem Social;Concessão Benefícios Eventual;31.08.2020;31/ago/20;12591504000,00;38;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Concessão de Benefícios Eventuais;#NULO!;#NULO!;273;11;#NULO!;5,00;6,00;1,00;2,00;#NULO!;1,00;1,00;5,00;#NULO!;1,00;5,00;11
230630;23063094596;1457405;26/fev/90;Masculino;Superior Completo;Advogada(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 21 a 30 horas semanais;09/out/18;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Concessão Benefícios Eventual;Outros;31.08.2020;31/ago/20;12855369600,00;30;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Concessão de Benefícios Eventuais;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;232;11;#NULO!;5,00;6,00;1,00;2,00;#NULO!;1,00;1,00;5,00;#NULO!;1,00;5,00;11
230630;23063094596;1160061;15/out/89;Masculino;Superior Completo;Assistente Social;Servidor(a)/Estatutário(a);Técnico(a) de nível superior;De 21 a 30 horas semanais;06/fev/18;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Concessão Benefícios Eventual;31.08.2020;31/ago/20;12843792000,00;30;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Concessão de Benefícios Eventuais;#NULO!;#NULO!;273;11;#NULO!;5,00;6,00;1,00;2,00;#NULO!;1,00;1,00;5,00;#NULO!;1,00;5,00;11
230630;23063094596;1280220;30/mai/91;Feminino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;06/jun/18;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Concessão Benefícios Eventual;Outros;31.08.2020;31/ago/20;12894940800,00;29;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Concessão de Benefícios Eventuais;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;274;11;#NULO!;5,00;6,00;1,00;2,00;#NULO!;1,00;1,00;5,00;#NULO!;1,00;5,00;11
230630;23063094596;1391059;13/ago/76;Feminino;Superior Completo;Administrador(a);Servidor(a) Temporária(o);Educador(a) Social;De 31 a 40 horas semanais;06/jun/18;Serviço Especializado em Abordagem Social;Atividades de gestão (administrativo);Outros;31.08.2020;31/ago/20;12428121600,00;44;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;235;11;#NULO!;5,00;6,00;1,00;2,00;#NULO!;1,00;1,00;5,00;#NULO!;1,00;5,00;11
230640;12306401354;54837;15/jan/67;Feminino;Superior Completo;Assistente Social;Comissionada(o);Coordenador(a);De 31 a 40 horas semanais;01/mar/19;Atividades de gestão (administrativo);#NULO!;#NULO!;31.08.2020;31/ago/20;12125894400,00;53;51 a 60 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;273;19;3,00;7,00;9,00;#NULO!;4,00;#NULO!;1,00;1,00;2,00;#NULO!;8,00;9,00;19
230640;12306401354;1362669;29/nov/78;Masculino;Superior Completo;Profissional de nível médio;Servidor(a) Temporária(o);Educador(a) Social;De 31 a 40 horas semanais;04/set/17;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço Especializado em Abordagem Social;#NULO!;31.08.2020;31/ago/20;12500524800,00;41;41 a 50 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;19;3,00;7,00;9,00;#NULO!;4,00;#NULO!;1,00;1,00;2,00;#NULO!;8,00;9,00;19
230640;12306401354;354159;11/jul/83;Feminino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;02/mar/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;12646108800,00;37;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;273;19;3,00;7,00;9,00;#NULO!;4,00;#NULO!;1,00;1,00;2,00;#NULO!;8,00;9,00;19
230640;12306401354;1554800;16/jul/86;Feminino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;03/fev/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;12741235200,00;34;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;273;19;3,00;7,00;9,00;#NULO!;4,00;#NULO!;1,00;1,00;2,00;#NULO!;8,00;9,00;19
230640;12306401354;741538;25/jul/92;Feminino;Superior Completo;Outra(o) profissional de nível superior;Servidor(a) Temporária(o);Educador(a) Social;De 31 a 40 horas semanais;05/ago/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço Especializado em Abordagem Social;#NULO!;31.08.2020;31/ago/20;12931401600,00;28;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Outro profissional de nivel superior;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;237;19;3,00;7,00;9,00;#NULO!;4,00;#NULO!;1,00;1,00;2,00;#NULO!;8,00;9,00;19
230640;12306401354;1413376;06/nov/92;Feminino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;03/nov/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);#NULO!;31.08.2020;31/ago/20;12940387200,00;27;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;274;19;3,00;7,00;9,00;#NULO!;4,00;#NULO!;1,00;1,00;2,00;#NULO!;8,00;9,00;19
230640;12306401354;1521300;04/out/93;Feminino;Superior Completo;Assistente Social;Servidor(a) Temporária(o);Técnico(a) de nível superior;De 31 a 40 horas semanais;02/jan/19;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço Especializado em Abordagem Social;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);31.08.2020;31/ago/20;12969072000,00;26;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Assistente Social;#NULO!;Assistente Social;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;273;19;3,00;7,00;9,00;#NULO!;4,00;#NULO!;1,00;1,00;2,00;#NULO!;8,00;9,00;19
230640;12306401354;1266636;05/dez/94;Feminino;Superior Completo;Profissional de nível médio;Servidor(a) Temporária(o);Educador(a) Social;De 41 a 44 horas semanais;01/fev/17;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço Especializado em Abordagem Social;#NULO!;31.08.2020;31/ago/20;13005964800,00;25;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;19;3,00;7,00;9,00;#NULO!;4,00;#NULO!;1,00;1,00;2,00;#NULO!;8,00;9,00;19
230655;23065594866;1559831;23/mar/85;Feminino;Superior Completo;Advogada(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 11 a 20 horas semanais;01/jul/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;#NULO!;#NULO!;31.08.2020;31/ago/20;12699763200,00;35;30 a 40 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Advogado;#NULO!;#NULO!;#NULO!;Advogado;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;232;9;#NULO!;3,00;6,00;#NULO!;1,00;#NULO!;1,00;1,00;5,00;#NULO!;#NULO!;4,00;9
230655;23065594866;1415526;16/jun/94;Feminino;Superior Completo;Psicóloga(o);Servidor(a) Temporária(o);Técnico(a) de nível superior;De 11 a 20 horas semanais;02/set/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;#NULO!;#NULO!;31.08.2020;31/ago/20;12991104000,00;26;18 a 29 anos;Nível Superior;#NULO!;#NULO!;Nível Superior;Psicólogo;#NULO!;#NULO!;#NULO!;#NULO!;Psicólogo;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;274;9;#NULO!;3,00;6,00;#NULO!;1,00;#NULO!;1,00;1,00;5,00;#NULO!;#NULO!;4,00;9
